Timestamps, W/m2 Solar Radiation, mm Precipitation, Lightning Activity, km Lightning Distance, degrees Wind Direction, m/s Wind Speed, m/s Gust Speed, degree_C Air Temperature, kPa Vapor Pressure, kPa Atmospheric Pressure, degrees X-axis Level, degrees Y-axis Level, mm/h Max Precip Rate, degree_C RH Sensor Temp, kPa VPD, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, degree_C 5 cm Soil Temperature 1, degree_C 10 cm Soil Temperature 2, degree_C 20 cm Soil Temperature 3, degree_C 30 cm Soil Temperature 4, degree_C 50 cm Soil Temperature 5, degree_C 100 cm Soil Temperature 6,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
04/30/2025 08:40:00 AM,394,0,0,0,275,3.8,5.77,9.4,0.48,93.52,-0.7,0.7,0,13.2,0.7,0.3,10.2,0.843,0.364,7.1,1.065,-538.3,7.6,14.72,18.14,20.81,9.99,7.97,5.2,100,8503,93.54,11.9
04/30/2025 08:45:00 AM,408.4,0,0,0,294,3.91,7,9.8,0.482,93.53,-0.8,1.1,0,13.5,0.73,0.3,10.5,0.839,0.364,7.2,1.064,-534.1,7.8,15.07,18.18,21.24,10.18,7.95,5.2,100,8515,93.54,12.2
04/30/2025 08:50:00 AM,426.6,0,0,0,304,4.62,6.61,9.7,0.472,93.52,-0.9,1.2,0,13.7,0.73,0.3,10.7,0.836,0.364,7.2,1.064,-533.1,7.9,15.07,17.74,21.12,10.35,7.94,5.2,100,8528,93.54,12.4
04/30/2025 08:55:00 AM,436.6,0,0,0,307,3.98,5.9,10,0.472,93.52,-1.1,1.1,0,13.9,0.75,0.3,10.9,0.834,0.364,7.2,1.064,-532.6,8,15.71,18.07,21.72,10.52,7.95,5.2,100,8539,93.54,12.5
04/30/2025 09:00:00 AM,446.2,0,0,0,294,4.44,7.79,10.2,0.474,93.53,-1.3,0.8,0,14.1,0.77,0.3,11,0.834,0.364,7.2,1.064,-528.6,8.1,15.64,18.37,21.67,10.71,7.94,5.2,100,8556,93.54,12.7
04/30/2025 09:05:00 AM,470.2,0,0,0,303,4.4,8.88,10.1,0.47,93.53,-0.2,1.4,0,14.2,0.76,0.3,11.2,0.833,0.364,7.3,1.062,-524.8,8.2,15.51,18.07,21.47,10.86,7.93,5.2,100,8560,93.54,12.9
04/30/2025 09:10:00 AM,473,0,0,0,306,3.73,5.4,10.6,0.472,93.53,-0.2,1.3,0,14.3,0.81,0.3,11.4,0.829,0.364,7.3,1.089,-523.5,8.3,16.35,18.47,22.26,11.01,7.93,5.2,100,8573,93.54,13.1
04/30/2025 09:15:00 AM,478.6,0,0,0,307,4.58,6.47,10.5,0.472,93.53,-0.7,2.2,0,14.5,0.8,0.3,11.6,0.826,0.364,7.3,1.109,-523.5,8.4,16.44,18.55,22.14,11.22,7.93,5.2,100,8588,93.55,13.4
04/30/2025 09:20:00 AM,492.4,0,0,0,327,3.19,4.63,10.7,0.47,93.53,-1.2,1.8,0,14.7,0.82,0.299,11.7,0.827,0.364,7.3,1.109,-524.8,8.5,17.25,18.64,22.79,11.43,7.92,5.21,100,8604,93.55,13.5
04/30/2025 09:25:00 AM,497.4,0,0,0,331,3.41,6.17,11.1,0.46,93.54,-1,1.5,0,14.9,0.86,0.298,11.7,0.829,0.364,7.4,1.099,-527.6,8.7,16.85,18.33,22.81,11.63,7.92,5.2,100,8611,93.55,13.8
04/30/2025 09:30:00 AM,514.2,0,0,0,332,2.91,6.21,11.2,0.462,93.55,-1.3,1.5,0,15.2,0.87,0.298,11.9,0.828,0.364,7.4,1.109,-524.9,8.8,17.17,18.79,23.47,11.86,7.91,5.2,100,8627,93.56,14.1
04/30/2025 09:35:00 AM,522.8,0,0,0,329,2.67,3.93,11.1,0.452,93.55,-0.7,1.6,0,15.5,0.87,0.298,12.1,0.826,0.364,7.5,1.106,-525,9,17.4,19.24,23.62,12.08,7.92,5.21,100,8635,93.56,14.3
04/30/2025 09:40:00 AM,541.6,0,0,0,289,4.78,7.11,11.1,0.454,93.55,-0.1,1.2,0,15.6,0.87,0.298,12.3,0.821,0.363,7.5,1.106,-521.3,9.1,17.17,19.48,22.96,12.3,7.9,5.21,100,8647,93.56,14.5
04/30/2025 09:45:00 AM,549.2,0,0,0,285,3.31,5.11,11.1,0.45,93.55,-0.6,0.9,0,15.7,0.87,0.3,12.5,0.825,0.361,7.5,1.11,-521.4,10.3,17.19,19.83,23.26,12.48,7.91,5.2,100,8656,93.56,14.9
04/30/2025 09:50:00 AM,556,0,0,0,313,3.13,5.76,11.6,0.452,93.56,-0.8,1.5,0,15.8,0.91,0.3,12.7,0.825,0.361,7.6,1.111,-521.7,12.7,17.68,19.81,23.85,12.67,7.89,5.2,100,8664,93.57,15.1
04/30/2025 09:55:00 AM,573.2,0,0,0,287,4.16,6.98,11.8,0.454,93.56,-1,1.2,0,16,0.93,0.3,13,0.82,0.361,7.6,1.104,-531.5,14.6,18.08,20.36,23.94,12.91,7.89,5.21,100,8669,93.57,15.4
04/30/2025 10:00:00 AM,580.4,0,0,0,286,5.02,8.25,12.3,0.456,93.56,-0.4,1,0,16.2,0.97,0.3,13.3,0.818,0.361,7.7,1.106,-541.2,15.9,18.03,20.25,23.44,13.09,7.89,5.21,100,8673,93.57,15.6
04/30/2025 10:05:00 AM,592.4,0,0,0,286,3.27,4.72,12,0.452,93.57,-0.3,1.9,0,16.3,0.95,0.3,13.6,0.815,0.361,7.7,1.103,-554.6,16.9,18.8,20.71,24.22,13.29,7.87,5.21,100,8671,93.57,15.9
04/30/2025 10:10:00 AM,602.8,0,0,0,321,3.29,6.57,12.4,0.46,93.57,-1,1.5,0,16.5,0.98,0.296,13.7,0.79,0.361,7.8,1.101,-567.3,17.8,19.1,20.63,24.27,13.51,7.87,5.22,100,8681,93.57,16.2
04/30/2025 10:15:00 AM,621,0,0,0,320,3.24,5.01,12.5,0.46,93.56,-1.4,1.4,0,16.6,0.99,0.294,13.3,0.792,0.361,7.8,1.091,-595.2,17.8,18.5,20.02,23.4,13.67,7.89,5.22,100,8662,93.57,16.3
04/30/2025 10:20:00 AM,639.2,0,0,0,310,3.92,5.5,12.4,0.448,93.57,-2.2,2.3,0,16.8,0.99,0.292,13.1,0.805,0.361,7.9,1.098,-616.9,17.6,18.71,19.95,23.42,13.79,7.88,5.24,100,8665,93.58,16.5
04/30/2025 10:25:00 AM,657.6,0,0,0,337,3.23,7.5,12.6,0.452,93.57,-1.5,2.6,0,17,1,0.291,13.1,0.803,0.36,8,1.096,-626.2,18,20.41,20.67,24.12,13.95,7.88,5.22,100,8675,93.58,16.6
04/30/2025 10:30:00 AM,628,0,0,0,336,2.98,7.87,12.1,0.442,93.58,-1.6,2.5,0,17,0.97,0.291,13.1,0.804,0.36,8,1.104,-648.2,18.6,20.15,20.18,22.32,14.15,7.88,5.24,100,8671,93.58,16.7
04/30/2025 10:35:00 AM,679.8,0,0,0,311,3.51,6.56,12.9,0.448,93.57,-1.9,2.7,0,17.2,1.03,0.291,13.6,0.788,0.36,8.1,1.094,-668.2,19.3,19.27,20.32,23.34,14.21,7.9,5.23,100,8675,93.58,16.8
04/30/2025 10:40:00 AM,690,0,0,0,334,3.52,7.84,12.7,0.448,93.58,-1.4,2.2,0,17.3,1.02,0.296,14.2,0.806,0.361,8.1,1.062,-693.9,20,19.61,20.67,24.17,14.44,7.9,5.24,100,8679,93.58,17
04/30/2025 10:45:00 AM,675.2,0,0,0,316,3.49,6.36,12.9,0.442,93.58,-1.8,2.4,0,17.3,1.04,0.296,14.3,0.811,0.361,8.2,1.059,-710.1,20.8,19.86,21.25,25.07,14.71,7.91,5.23,100,8681,93.58,17.2
04/30/2025 10:50:00 AM,721.2,0,0,0,295,3.2,5.86,12.6,0.438,93.58,-1.3,1.9,0,17.4,1.02,0.295,14.5,0.805,0.361,8.2,1.066,-732,21,19.72,21.49,25.51,15,7.89,5.24,100,8679,93.58,17.5
04/30/2025 10:55:00 AM,643.6,0,0,0,295,4.36,8.6,13,0.444,93.59,-1.2,2.8,0,17.4,1.05,0.295,15,0.794,0.361,8.3,1.062,-763.1,21.5,19.69,21.37,25.29,15.34,7.9,5.24,100,8673,93.58,17.8
04/30/2025 11:00:00 AM,677,0,0,0,309,3.73,6.04,13.2,0.442,93.59,-2.6,2.3,0,17.3,1.08,0.294,15.2,0.795,0.361,8.4,1.061,-802,21.2,19.48,20.57,24.38,15.47,7.91,5.24,100,8627,93.58,17.9
04/30/2025 11:05:00 AM,322.8,0,0,0,313,3.78,7.05,12.2,0.432,93.62,-2.1,3.2,0,16.4,0.99,0.294,15.2,0.801,0.361,8.4,1.06,-844.7,20.3,17.41,18.3,20.69,15.4,7.91,5.24,100,8652,93.59,17.6
04/30/2025 11:10:00 AM,554.8,0,0,0,336,2.16,4.88,13.3,0.444,93.6,-1.7,2.3,0,16.4,1.08,0.294,14.9,0.808,0.361,8.5,1.05,-886.9,19.6,18.53,19.01,22.26,15.06,7.92,5.22,100,8505,93.59,17.3
04/30/2025 11:15:00 AM,595.4,0,0,0,356,2.96,4.48,13.7,0.45,93.61,-1.4,2.6,0,16.5,1.12,0.294,15.1,0.805,0.361,8.6,1.054,-923.4,19.7,19.33,19.57,22.86,15.09,7.92,5.24,100,8706,93.59,17.5
04/30/2025 11:20:00 AM,614,0,0,0,341,2.59,3.76,14.2,0.46,93.59,-1.9,2,0,17.1,1.16,0.294,15.4,0.803,0.361,8.7,1.062,-959.2,20.2,20.52,20.98,24.33,15.24,7.91,5.24,100,8583,93.59,17.9
04/30/2025 11:25:00 AM,291.4,0,0,0,306,4.21,7.27,12.6,0.432,93.62,-2.4,2.9,0,16.6,1.02,0.294,15.6,0.802,0.361,8.7,1.064,-1002.5,19.9,18,19.26,21.08,15.37,7.93,5.24,100,8475,93.58,17.8
04/30/2025 11:30:00 AM,416.8,0,0,0,328,3.21,7.32,12.7,0.422,93.62,-1.8,2.6,0,15.8,1.05,0.294,15.2,0.811,0.361,8.8,1.059,-1068.3,18.6,16.71,17.5,19.17,15.03,7.93,5.24,100,8684,93.58,17.3
04/30/2025 11:35:00 AM,439.2,0,0,0,297,4.43,6.87,12.7,0.424,93.6,-2.6,2.8,0,16,1.04,0.294,15.1,0.816,0.361,8.9,1.064,-1129.5,18.6,17.34,18.41,20.49,14.79,7.94,5.24,100,8470,93.59,17.2
04/30/2025 11:40:00 AM,328.2,0,0,0,312,4.15,5.68,12.4,0.416,93.62,-2.2,2.2,0,15.4,1.02,0.294,15,0.816,0.361,8.9,1.061,-1188.2,18.1,16.46,17.4,18.75,14.69,7.94,5.24,100,8477,93.59,17
04/30/2025 11:45:00 AM,385,0,0,0,349,2.44,3.97,12.9,0.422,93.61,-1,0.9,0,15.1,1.06,0.294,14.8,0.822,0.361,9,1.064,-1248.8,17.7,17.08,17.47,19.07,14.45,7.94,5.24,100,8510,93.58,16.7
04/30/2025 11:50:00 AM,589.6,0,0,0,324,3.25,5.32,13.3,0.43,93.6,-1.1,1.2,0,15.3,1.09,0.294,14.9,0.822,0.36,9,1.064,-1311,17.9,17.93,18.51,20.52,14.42,7.96,5.24,100,8680,93.58,16.8
04/30/2025 11:55:00 AM,595.4,0,0,0,298,4.84,7.1,13.7,0.436,93.6,-1.1,2.2,0,16.1,1.13,0.294,15.3,0.813,0.36,9.1,1.066,-1377.2,19.3,19.26,20.28,22.66,14.68,7.96,5.24,100,8547,93.57,17.2
04/30/2025 12:00:00 PM,793.4,0,0,0,323,4.86,8.58,13.9,0.44,93.59,-0.8,1.6,0,16.5,1.15,0.294,15.8,0.8,0.36,9.2,1.063,-1463.8,20.2,19.8,20.43,23.29,15.08,7.98,5.24,100,8624,93.57,17.5
04/30/2025 12:05:00 PM,750,0,0,0,319,4.61,8.58,14,0.446,93.59,-1.3,2.5,0,16.8,1.16,0.294,16.4,0.791,0.36,9.2,1.068,-1552,21,20.21,20.65,23.57,15.43,7.98,5.24,100,8567,93.57,17.7
04/30/2025 12:10:00 PM,699.8,0,0,0,359,3.22,4.52,14,0.454,93.6,-1.4,2.1,0,17,1.14,0.293,16.9,0.786,0.36,9.3,1.067,-1683.8,21.6,21.07,20.9,24.08,15.72,8,5.25,100,8546,93.58,18.1
04/30/2025 12:15:00 PM,752.4,0,0,0,5,2.66,4.44,14.2,0.462,93.61,-1.3,2,0,17.3,1.15,0.293,17.4,0.781,0.36,9.3,1.07,-1836.1,22,21.82,21.1,24.99,16.02,8.01,5.25,100,8757,93.58,18.4
04/30/2025 12:20:00 PM,505.8,0,0,0,10,1.94,3.06,14,0.466,93.6,-1.1,1.9,0,17.8,1.13,0.293,18,0.774,0.36,9.4,1.065,-2067.3,22.7,22.08,21.36,25.39,16.41,8.03,5.25,100,8495,93.58,18.8
04/30/2025 12:25:00 PM,282.2,0,0,0,349,2.37,3.79,13.3,0.458,93.61,-1.2,2,0,17.3,1.07,0.293,18,0.777,0.36,9.5,1.067,-2398.3,21.6,19.5,19.64,22.42,16.48,8.04,5.25,100,8483,93.58,18.7
04/30/2025 12:30:00 PM,247.4,0,0,0,355,2.6,3.62,13,0.448,93.62,-1,1.7,0,16.7,1.05,0.293,17.4,0.792,0.36,9.6,1.067,-2756.7,19.9,17.8,17.79,20.05,16.12,8.04,5.25,100,8469,93.58,18.2
04/30/2025 12:35:00 PM,644.2,0,0,0,346,1.86,3.51,14.1,0.45,93.61,-1.1,1.8,0,16.5,1.16,0.293,16.9,0.805,0.36,9.6,1.07,-3079.6,19,18.74,18.4,21.02,15.7,8.05,5.25,100,8679,93.59,17.9
04/30/2025 12:40:00 PM,896.2,0,0,0,22,2.73,4.78,14.9,0.474,93.59,-0.8,2,0,17.4,1.22,0.293,17.3,0.795,0.36,9.7,1.069,-3171,20.8,22.87,21.14,24.78,15.92,8.07,5.25,100,8665,93.58,18.5
04/30/2025 12:45:00 PM,861.2,0,0,0,351,2.8,4.73,14.6,0.46,93.6,-1.1,2.3,0,18.1,1.2,0.293,18.3,0.77,0.36,9.8,1.054,-3371.3,22.4,23.18,22.57,26.86,16.59,8.08,5.25,100,8687,93.57,19.2
04/30/2025 12:50:00 PM,870.2,0,0,0,307,3.38,6.46,14.2,0.452,93.6,-1.4,2.2,0,18.4,1.17,0.292,19.1,0.766,0.36,9.8,1.074,-3752.3,23.5,22.69,23.28,27.27,17.15,8.09,5.25,100,8671,93.57,19.7
04/30/2025 12:55:00 PM,884,0,0,0,253,1.24,4.43,14.5,0.45,93.59,-0.8,1.8,0,18.6,1.2,0.292,19.6,0.761,0.36,9.9,1.069,-3983.8,24.9,24.53,24.9,27.94,17.56,8.11,5.26,100,8662,93.56,20.2
04/30/2025 01:00:00 PM,921,0,0,0,154,1.45,2.76,15.2,0.46,93.58,-0.9,1.6,0,19.3,1.26,0.292,20.3,0.752,0.36,10,1.068,-4196.6,26.8,27.12,26.23,28.1,18.08,8.11,5.25,100,8650,93.55,20.9
04/30/2025 01:05:00 PM,899.4,0,0,0,348,3.15,5.49,15,0.48,93.58,-1.3,1.5,0,19.7,1.23,0.291,21,0.738,0.36,10.1,1.071,-4702.1,27.6,25.56,24.8,29.06,18.65,8.13,5.24,100,8652,93.54,21.5
04/30/2025 01:10:00 PM,961,0,0,0,348,2.87,4.69,16,0.486,93.57,-1,1.9,0,20,1.33,0.291,21.5,0.771,0.36,10.2,1.066,-5265,27.7,25.87,24.87,29.84,19.03,8.14,5.25,100,8624,93.54,21.8
04/30/2025 01:15:00 PM,876.8,0,0,0,351,2.79,4.3,15.3,0.48,93.58,-0.3,1.3,0,20.1,1.26,0.291,22,0.741,0.36,10.3,1.063,-6119.2,27.7,25.3,24.36,29.37,19.32,8.16,5.25,100,8612,93.54,22.1
04/30/2025 01:20:00 PM,388.2,0,0,0,352,2.59,3.88,14.7,0.466,93.59,-1.1,1.6,0,19.6,1.21,0.291,22.2,0.74,0.36,10.3,1.065,-6853.2,27,23.14,23.03,27.16,19.42,8.16,5.26,100,8456,93.53,22
04/30/2025 01:25:00 PM,779.8,0,0,0,12,2.3,4.19,14.8,0.464,93.57,-1,1.7,0,19.1,1.21,0.291,21.6,0.756,0.359,10.4,1.068,-7418.1,25,22.65,21.28,24.59,19,8.18,5.26,100,8616,93.53,21.4
04/30/2025 01:30:00 PM,816.8,0,0,0,357,2.13,3.93,14.9,0.47,93.57,-1,1.1,0,19.2,1.22,0.291,21.6,0.758,0.359,10.5,1.065,-8538.8,25.5,24.34,22.95,26.95,18.86,8.19,5.27,100,8498,93.53,21.6
04/30/2025 01:35:00 PM,697,0,0,0,19,1.97,3.06,15.1,0.474,93.58,-0.6,1.8,0,19.1,1.24,0.291,21.9,0.756,0.359,10.6,1.064,-9758.8,25.5,24.36,22.53,26.18,19.08,8.2,5.25,100,8593,93.53,21.7
04/30/2025 01:40:00 PM,870.2,0,0,0,3,2.86,4.27,15.6,0.478,93.57,-0.9,1.9,0,19.3,1.29,0.29,22.1,0.755,0.359,10.7,1.064,-10722.5,25.8,25.18,23.34,27.37,19.2,8.23,5.26,100,8602,93.52,21.9
04/30/2025 01:45:00 PM,378.6,0,0,0,12,1.89,3.17,14.7,0.466,93.57,-0.9,1.6,0,19,1.2,0.29,22.3,0.755,0.359,10.8,1.063,-12826.1,25.5,23.1,22.13,25.51,19.33,8.25,5.26,100,8447,93.52,21.9
04/30/2025 01:50:00 PM,347.2,0,0,0,358,2.03,2.87,14.7,0.464,93.58,-1.3,1.6,0,18.5,1.21,0.29,21.8,0.767,0.359,10.9,1.066,-15746.9,23.8,20.93,20.24,22.82,19.02,8.25,5.27,100,8442,93.52,21.4
04/30/2025 01:55:00 PM,370.6,0,0,0,10,2.63,4.53,14.4,0.478,93.58,-0.6,1.4,0,17.9,1.16,0.29,21,0.784,0.359,10.9,1.071,-20239.3,22.2,19.74,18.96,21,18.49,8.27,5.27,100,8571,93.53,20.8
04/30/2025 02:00:00 PM,819.6,0,0,0,14,3.09,4.36,15.3,0.492,93.57,-1.2,1.5,0,18,1.25,0.29,20.5,0.793,0.359,11,1.071,-22682.7,22,22.81,20.63,23.31,18.13,8.3,5.26,100,8504,93.53,20.6
04/30/2025 02:05:00 PM,816.8,0,0,0,21,2.48,4.52,15.2,0.484,93.57,-1,1.9,0,18.1,1.25,0.29,21,0.784,0.359,11.1,1.073,-24344.2,23.2,24.63,22.01,25.12,18.34,8.31,5.27,100,8603,93.53,20.9
04/30/2025 02:10:00 PM,823.6,0,0,0,346,2.58,4.1,15.4,0.488,93.57,-1.4,1.6,0,18.5,1.26,0.29,21.7,0.774,0.359,11.1,1.073,-30492.7,24.3,24.96,23.61,27.2,18.76,8.33,5.27,100,8599,93.52,21.3
04/30/2025 02:15:00 PM,837.8,0,0,0,9,1.23,2.31,15.6,0.486,93.57,-0.8,1.4,0,18.9,1.28,0.29,22.2,0.766,0.359,11.2,1.071,-30817.4,25.5,26.8,24.68,27.78,19.17,8.35,5.27,100,8599,93.52,21.8
04/30/2025 02:20:00 PM,886.2,0,0,0,317,1.47,2.56,16,0.482,93.56,-0.9,2.1,0,19.4,1.33,0.29,22.8,0.757,0.359,11.3,1.072,-29268.2,27,28.13,26.56,28.85,19.65,8.38,5.26,100,8595,93.52,22.4
04/30/2025 02:25:00 PM,895.4,0,0,0,33,2.44,3.99,16,0.508,93.56,-0.6,1.9,0,19.9,1.3,0.29,22.5,0.759,0.359,11.4,1.063,-25858,27.6,28.2,25.4,27.97,20.11,8.41,5.27,100,8589,93.51,22.8
04/30/2025 02:30:00 PM,730.6,0,0,0,30,2.68,4.61,16.3,0.512,93.56,-0.9,2,0,20,1.34,0.291,21.3,0.786,0.359,11.5,1.07,-28294.1,27.6,27.56,24.78,27.25,20.28,8.42,5.28,100,8462,93.51,23
04/30/2025 02:35:00 PM,824.8,0,0,0,324,2.79,4.72,16.1,0.478,93.56,-0.6,1.6,0,20,1.36,0.291,20.1,0.804,0.359,11.5,1.07,-28099.3,27.2,25.54,24.55,26.59,20.28,8.45,5.27,100,8568,93.51,23.1
04/30/2025 02:40:00 PM,817.2,0,0,0,345,2.7,4.43,16.1,0.476,93.56,-1.3,2.2,0,20,1.35,0.291,19.4,0.818,0.359,11.6,1.065,-26013.3,27.2,25.67,23.87,25.92,20.05,8.49,5.27,100,8559,93.51,23
04/30/2025 02:45:00 PM,792.2,0,0,0,2,2.35,3.75,16.1,0.468,93.55,-1.2,2.5,0,19.9,1.36,0.291,18.8,0.827,0.359,11.7,1.069,-27504,27.2,26.6,24.22,26.68,20.05,8.51,5.27,100,8552,93.5,23
04/30/2025 02:50:00 PM,778.2,0,0,0,11,1.35,3.36,16.6,0.468,93.55,-0.6,1.7,0,20.1,1.42,0.291,18.4,0.833,0.359,11.8,1.072,-26466.4,27,28.51,25.88,27.56,20.19,8.52,5.27,100,8543,93.49,23.1
04/30/2025 02:55:00 PM,773,0,0,0,7,2.93,5.87,16.6,0.48,93.54,-1.2,1.4,0,20.3,1.41,0.291,18.1,0.835,0.359,11.9,1.077,-27905.9,26.7,28.41,25.49,27.51,20.42,8.54,5.28,100,8539,93.49,23.4
04/30/2025 03:00:00 PM,777.2,0,0,0,345,3.06,6.47,16.7,0.472,93.53,-1.2,2.2,0,20.3,1.42,0.292,17.8,0.836,0.359,12,1.077,-25881.9,26.5,28.15,25.39,26.65,20.4,8.55,5.27,100,8539,93.48,23.4
04/30/2025 03:05:00 PM,787,0,0,0,45,1.92,3.86,16.3,0.51,93.55,-1.1,1.2,0,20.2,1.34,0.292,17.7,0.842,0.359,12,1.08,-24355.4,26.7,29.15,25.44,26.21,19.84,8.58,5.27,100,8533,93.5,23.5
04/30/2025 03:10:00 PM,781.4,0,0,0,65,2.03,3.79,16.3,0.522,93.54,-1.4,2,0,20.4,1.33,0.292,17.6,0.845,0.358,12.1,1.08,-25503.2,27.6,29.89,26.08,26.15,19.11,8.61,5.28,100,8380,93.49,23.6
04/30/2025 03:15:00 PM,766,0,0,0,63,2.06,3.34,16.4,0.492,93.55,-1.1,2.1,0,20.3,1.37,0.292,17.4,0.845,0.359,12.2,1.074,-26686.7,28,29.59,25.47,26.06,18.81,8.63,5.27,100,8529,93.5,23.6
04/30/2025 03:20:00 PM,756,0,0,0,27,2.09,3.81,16.4,0.536,93.55,-1.1,1.9,0,20.4,1.33,0.292,17.3,0.845,0.359,12.3,1.079,-48898.5,26.6,29.8,25.68,27.13,19.11,8.65,5.27,100,8520,93.5,23.7
04/30/2025 03:25:00 PM,630.4,0,0,0,41,2.17,3.89,16.5,0.524,93.55,-1.2,1.6,0,20.4,1.35,0.292,17.2,0.845,0.358,12.4,1.076,-68864.5,25.7,29.61,25.52,26.85,19.52,8.67,5.29,100,8438,93.49,23.7
04/30/2025 03:30:00 PM,290,0,0,0,25,1.94,3.6,16,0.516,93.56,-1.1,1.8,0,19.9,1.3,0.292,17.1,0.848,0.358,12.4,1.076,-57583.2,24.7,25.41,23.74,25.3,19.63,8.69,5.28,100,8443,93.49,23.4
04/30/2025 03:35:00 PM,500.8,0,0,0,78,1.82,3.76,15.6,0.504,93.55,-1.4,1.9,0,19.4,1.26,0.292,16.8,0.847,0.358,12.5,1.079,-48864.7,22.9,24.68,21.97,22.5,19.28,8.73,5.28,100,8515,93.5,22.7
04/30/2025 03:40:00 PM,703.2,0,0,0,31,1.37,2.59,16.4,0.5,93.56,-1.4,1.7,0,19.3,1.36,0.292,16.6,0.851,0.358,12.6,1.079,-60925,22.7,27.67,23.85,24.7,19.06,8.74,5.29,100,8525,93.5,22.4
04/30/2025 03:45:00 PM,641.4,0,0,0,59,1.53,2.68,16.5,0.504,93.55,-1.3,1.8,0,19.6,1.37,0.292,16.5,0.849,0.358,12.6,1.081,-61616.3,23.6,29.7,25.71,26.34,19.3,8.76,5.28,100,8430,93.5,22.7
04/30/2025 03:50:00 PM,445.8,0,0,0,16,1.52,3.84,16.2,0.49,93.56,-1.3,1.9,0,19.5,1.35,0.293,16.5,0.853,0.358,12.7,1.081,-52179,23.5,26.68,24.4,25.83,19.51,8.77,5.29,100,8517,93.5,22.7
04/30/2025 03:55:00 PM,674,0,0,0,340,1.53,2.89,16.4,0.464,93.55,-1.2,2.1,0,19.7,1.4,0.292,16.4,0.856,0.358,12.7,1.083,-55092.9,23.4,28.01,25.18,26.76,19.53,8.82,5.29,100,8518,93.5,22.7
04/30/2025 04:00:00 PM,660.8,0,0,0,282,2.59,4.29,16.6,0.46,93.54,-1.2,2,0,20,1.43,0.292,16.4,0.854,0.358,12.8,1.08,-48988.7,23.9,27.32,26.28,27.22,19.68,8.85,5.29,100,8516,93.49,22.9
04/30/2025 04:05:00 PM,642.8,0,0,0,283,2.64,4.97,17.1,0.454,93.54,-1.6,2,0,20,1.49,0.292,16.4,0.853,0.358,12.8,1.078,-48461.3,24.1,26.97,26.27,27.12,19.72,8.88,5.29,100,8507,93.49,23
04/30/2025 04:10:00 PM,612.2,0,0,0,278,3.11,7,16.9,0.43,93.54,-1.4,1.8,0,20.1,1.49,0.292,16.5,0.851,0.358,12.9,1.08,-45498.3,23.9,26.3,25.91,26.52,19.69,8.89,5.31,100,8496,93.49,23.1
04/30/2025 04:15:00 PM,582,0,0,0,345,2.36,4.99,17.5,0.47,93.54,-1.3,2.3,0,20.1,1.52,0.292,16.5,0.851,0.358,12.9,1.077,-43771.9,23.7,27.25,25.12,26.33,19.64,8.92,5.28,100,8486,93.49,23.1
04/30/2025 04:20:00 PM,601.8,0,0,0,332,1.59,3.08,17.1,0.488,93.54,-1.3,2.1,0,20.3,1.46,0.293,16.5,0.851,0.358,13,1.082,-46708.5,23.7,28.1,25.82,27.12,19.7,8.95,5.29,100,8495,93.49,23
04/30/2025 04:25:00 PM,512.2,0,0,0,340,2.78,4.58,17.1,0.482,93.54,-1.2,2.1,0,20.3,1.47,0.293,16.4,0.847,0.358,13,1.082,-41409.1,23.6,27.23,25.14,26.67,19.81,8.97,5.31,100,8466,93.49,22.9
04/30/2025 04:30:00 PM,565.2,0,0,0,284,3.63,7.38,16.9,0.424,93.55,-1.1,2.2,0,20.2,1.5,0.293,16.4,0.848,0.358,13,1.082,-40243.5,23.1,25.63,25.13,25.88,19.76,8.99,5.29,100,8494,93.5,22.8
04/30/2025 04:35:00 PM,536.4,0,0,0,285,3.26,5.95,16.9,0.416,93.55,-1.1,2.2,0,20,1.51,0.293,16.4,0.851,0.358,13,1.085,-42765.7,22.7,25.41,24.88,25.55,19.61,9.02,5.29,100,8464,93.5,22.7
04/30/2025 04:40:00 PM,534.8,0,0,0,296,3.21,6.16,16.9,0.414,93.55,-1.2,2.1,0,19.9,1.51,0.293,16.3,0.852,0.358,13,1.085,-39718.7,22.4,25.14,24.34,25.09,19.45,9.05,5.3,100,8492,93.49,22.5
04/30/2025 04:45:00 PM,528.2,0,0,0,280,4.4,7.03,17.1,0.412,93.55,-1.3,2.3,0,19.9,1.53,0.293,16.3,0.848,0.358,13.1,1.084,-40709.5,22.3,25.25,24.71,25.23,19.36,9.07,5.29,100,8460,93.49,22.4
04/30/2025 04:50:00 PM,439,0,0,0,308,2.83,5.29,16.8,0.408,93.54,-2.2,2.4,0,19.7,1.5,0.293,16.3,0.85,0.358,13.1,1.085,-37462.4,22.1,24.3,23.53,24.33,19.25,9.1,5.3,100,8447,93.49,22.1
04/30/2025 04:55:00 PM,473.2,0,0,0,289,4.04,5.55,17.1,0.41,93.54,-0.8,2.2,0,19.5,1.53,0.293,16.2,0.852,0.358,13.1,1.085,-37376.2,21.6,24.35,23.66,24.07,19.09,9.12,5.3,100,8468,93.49,21.8
